Year,Names,UNIT,VALUE
2022,Donagh,Number,41
2022,Noel,Number,20
2022,Shea,Number,24
2022,Theo,Number,232
2022,Toby,Number,31
2022,Bernard,Number,5
2022,Eamonn,Number,3
2022,Emmanuel,Number,6
2022,Joel,Number,10
2022,Kamil,Number,
2022,Olivier,Number,5
2022,Pearse,Number,4
2022,Travis,Number,
2022,Aodhan,Number,
2022,Euan,Number,4
2022,Jonah,Number,27
2022,Mathew,Number,
2022,Mohammad,Number,16
2022,Raymond,Number,
2022,Tony,Number,12
2022,Conal,Number,11
2022,Conn,Number,23
2022,Dominic,Number,32
2022,Fintan,Number,4
2022,Mason,Number,167
2022,Padraic,Number,4
2022,Ali,Number,20
2022,Bartosz,Number,
2022,Kane,Number,10
2022,Matas,Number,5
2022,Naoise,Number,25
2022,Ruadhan,Number,
2022,Antoni,Number,17
2022,Bailey,Number,5
2022,Brooklyn,Number,3
2022,Clayton,Number,
2022,Conan,Number,20
2022,Felix,Number,24
2022,Francis,Number,19
2022,Frank,Number,14
2022,Harvey,Number,36
2022,Johnny,Number,33
2022,Michal,Number,6
2022,Mikey,Number,28
2022,Nikodem,Number,11
2022,Roan,Number,10
2022,Rowan,Number,56
2022,Wayne,Number,3
2022,Will,Number,12
2022,Zak,Number,6
2022,Aran,Number,5
2022,Carl,Number,
2022,Derek,Number,6
2022,Lochlann,Number,23
2022,Maciej,Number,
2022,Maksymilian,Number,7
2022,Marcel,Number,9
2022,Myles,Number,27
2022,Nikita,Number,6
2022,Preston,Number,3
2022,Zac,Number,26
2022,Ahmed,Number,16
2022,Alexandru,Number,10
2022,Desmond,Number,5
2022,Elijah,Number,61
2022,Elliott,Number,34
2022,Ferdia,Number,12
2022,Fionnan,Number,
2022,Harrison,Number,43
2022,Mohammed,Number,7
2022,Nicolas,Number,21
2022,Olan,Number,3
2022,Pawel,Number,
2022,Prince,Number,
2022,Robbie,Number,30
2022,Roy,Number,5
2022,Sonny,Number,125
2022,Stefan,Number,14
2022,Dermot,Number,3
2022,Glenn,Number,
2022,Igor,Number,6
2022,Kenneth,Number,5
2022,Laurence,Number,7
2022,Marco,Number,10
2022,Milo,Number,50
2022,Mohamed,Number,14
2022,Ultan,Number,11
2022,Warren,Number,
2022,Ashton,Number,5
2022,Austin,Number,27
2022,Davin,Number,7
2022,Donnchadh,Number,9
2022,Finlay,Number,7
2022,Freddie,Number,98
2022,Graham,Number,
2022,Jeremiah,Number,12
2022,Jerry,Number,8
2022,Kealan,Number,8
2022,Maxim,Number,5
2022,Maximilian,Number,18
2022,Riley,Number,37
2022,Rocco,Number,13
2022,Ruben,Number,20
2022,Tim,Number,6
2022,Wiktor,Number,7
2022,Aron,Number,6
2022,Bill,Number,10
2022,Caoimhin,Number,
2022,Cuan,Number,28
2022,Dan,Number,17
2022,Derry,Number,
2022,Devin,Number,6
2022,Diego,Number,7
2022,Fionan,Number,
2022,Gregory,Number,
2022,Ibrahim,Number,13
2022,Jeremy,Number,3
2022,Kajus,Number,6
2022,Louie,Number,30
2022,Mario,Number,3
2022,Rossa,Number,8
2022,Abdullah,Number,7
2022,Aleksander,Number,17
2022,Andre,Number,3
2022,Andrei,Number,20
2022,Antonio,Number,9
2022,Briain,Number,
2022,Caelan,Number,56
2022,Cole,Number,23
2022,Cory,Number,4
2022,Eli,Number,44
2022,Erik,Number,13
2022,Feidhlim,Number,9
2022,Fergal,Number,4
2022,Hubert,Number,4
2022,Jim,Number,19
2022,Karol,Number,5
2022,Kelvin,Number,3
2022,Krystian,Number,
2022,Leigh,Number,
2022,Leonardo,Number,29
2022,Maksim,Number,
2022,Malachy,Number,16
2022,Markuss,Number,
2022,Nathaniel,Number,21
2022,Nojus,Number,
2022,Ollie,Number,159
2022,Pauric,Number,4
2022,Ruaidhri,Number,
2022,Saul,Number,
2022,Ted,Number,55
2022,Turlough,Number,5
2022,Zachariah,Number,
2022,Abel,Number,13
2022,Aiden,Number,36
2022,Albert,Number,18
2022,Alexandre,Number,
2022,Andy,Number,18
2022,Daryl,Number,6
2022,Deividas,Number,
2022,Devon,Number,4
2022,Diarmaid,Number,
2022,Eddie,Number,18
2022,Edwin,Number,
2022,Emil,Number,6
2022,Fabian,Number,7
2022,Finnan,Number,
2022,Frankie,Number,86
2022,Frederick,Number,13
2022,Gerry,Number,4
2022,Hamza,Number,10
2022,Kalem,Number,4
2022,Kayden,Number,73
2022,Kilian,Number,4
2022,Luc,Number,
2022,Lukasz,Number,
2022,Maurice,Number,
2022,Mike,Number,6
2022,Natan,Number,6
2022,Ned,Number,20
2022,Oliwier,Number,5
2022,Sean Og,Number,
2022,Tobias,Number,7
2022,Chris,Number,4
2022,Cornelius,Number,
2022,Cristian,Number,4
2022,Darius,Number,14
2022,Dion,Number,7
2022,Eugene,Number,5
2022,Finian,Number,5
2022,Gareth,Number,
2022,Johnathan,Number,
2022,Julian,Number,17
2022,Kaylem,Number,
2022,Keegan,Number,29
2022,Kornel,Number,
2022,Krzysztof,Number,3
2022,Levi,Number,46
2022,Marcos,Number,
2022,Maxwell,Number,4
2022,Miguel,Number,6
2022,Pedro,Number,5
2022,Piotr,Number,
2022,Rayan,Number,12
2022,Robin,Number,28
2022,Rokas,Number,3
2022,Roman,Number,42
2022,Seanan,Number,
2022,Stanislaw,Number,
2022,Theodore,Number,114
2022,Tomasz,Number,
2022,Trevor,Number,6
2022,Xavier,Number,5
2022,Yu,Number,
2022,Abdul,Number,4
2022,Ahmad,Number,6
2022,Andreas,Number,5
2022,Arnas,Number,
2022,Artur,Number,12
2022,Bartlomiej,Number,
2022,Benas,Number,7
2022,Brion,Number,
2022,Brody,Number,64
2022,Caden,Number,14
2022,Cailum,Number,
2022,Caoilte,Number,3
2022,Casey,Number,30
2022,Cayden,Number,15
2022,Charley,Number,
2022,Damian,Number,17
2022,Dennis,Number,6
2022,Deon,Number,3
2022,Eryk,Number,
2022,Iain,Number,
2022,Iosif,Number,6
2022,Jaden,Number,10
2022,Jeffrey,Number,
2022,Jimmy,Number,14
2022,Jonas,Number,7
2022,Keane,Number,
2022,Kenzie,Number,
2022,Kuba,Number,
2022,Larry,Number,
2022,Leonard,Number,14
2022,Marcin,Number,
2022,Olaf,Number,3
2022,Peadar,Number,19
2022,Phillip,Number,
2022,Se,Number,
2022,Stuart,Number,5
2022,Terry,Number,5
2022,Wojciech,Number,
2022,Ajay,Number,14
2022,Archie,Number,106
2022,Arran,Number,4
2022,Art,Number,13
2022,Ayaan,Number,10
2022,Aymen,Number,
2022,Beau,Number,32
2022,Byron,Number,4
2022,Cal,Number,5
2022,Carlos,Number,
2022,Caylum,Number,
2022,Clinton,Number,
2022,Colum,Number,
2022,Conrad,Number,
2022,Damon,Number,3
2022,Dane,Number,
2022,Daniels,Number,
2022,Domhnall,Number,3
2022,Dominick,Number,
2022,Dominykas,Number,5
2022,Drew,Number,
2022,Edmund,Number,
2022,Emilis,Number,
2022,Enoch,Number,3
2022,Flynn,Number,26
2022,Franciszek,Number,10
2022,Jackson,Number,35
2022,Jared,Number,
2022,Jody,Number,
2022,Kaden,Number,
2022,Kalum,Number,
2022,Keenan,Number,3
2022,Kelan,Number,
2022,Kristers,Number,
2022,Leighton,Number,18
2022,Luan,Number,19
2022,Malachi,Number,3
2022,Markus,Number,7
2022,Matt,Number,6
2022,Matteo,Number,23
2022,Maximus,Number,7
2022,Raphael,Number,7
2022,Regan,Number,4
2022,Ricardo,Number,
2022,Ricky,Number,
2022,Russell,Number,4
2022,Sami,Number,8
2022,Seosamh,Number,3
2022,Solomon,Number,8
2022,Syed,Number,5
2022,Terence,Number,5
2022,Thady,Number,8
2022,Tyrese,Number,3
2022,Wesley,Number,3
2022,Aedan,Number,
2022,Airidas,Number,
2022,Aironas,Number,
2022,Aleks,Number,
2022,Allan,Number,
2022,Alvin,Number,
2022,Amir,Number,14
2022,Anton,Number,4
2022,Armandas,Number,
2022,Arron,Number,
2022,Arturs,Number,
2022,Aryan,Number,4
2022,Brady,Number,
2022,Cain,Number,
2022,Callan,Number,16
2022,Caolain,Number,
2022,Christy,Number,6
2022,Con,Number,8
2022,Cullen,Number,
2022,Curtis,Number,
2022,Danielius,Number,
2022,Deimantas,Number,
2022,Divine,Number,
2022,Dwayne,Number,
2022,Eduard,Number,4
2022,Eimhin,Number,3
2022,Elias,Number,12
2022,Emils,Number,
2022,Enrico,Number,
2022,Eolann,Number,
2022,Erikas,Number,
2022,Fahad,Number,
2022,Feilim,Number,
2022,Felim,Number,
2022,Fergus,Number,4
2022,Finan,Number,
2022,Finbarr,Number,3
2022,Fred,Number,7
2022,Fynn,Number,
2022,Gabrielius,Number,
2022,Gordon,Number,
2022,Gracjan,Number,
2022,Hassan,Number,
2022,Jacek,Number,
2022,Jaiden,Number,3
2022,Jarlath,Number,
2022,Jayson,Number,
2022,Jerome,Number,4
2022,Kaleb,Number,7
2022,Kallum,Number,3
2022,Kalvin,Number,10
2022,Kiefer,Number,4
2022,Konrad,Number,
2022,Krish,Number,
2022,Kristian,Number,
2022,Kylan,Number,5
2022,Kyran,Number,9
2022,Lawrence,Number,
2022,Lennox,Number,4
2022,Leroy,Number,
2022,Luis,Number,7
2022,Marek,Number,
2022,Marko,Number,3
2022,Martynas,Number,
2022,Mazin,Number,
2022,Milan,Number,13
2022,Muhammed,Number,4
2022,Mustafa,Number,9
2022,Nataniel,Number,
2022,Neal,Number,
2022,Nedas,Number,
2022,Nick,Number,
2022,Nicky,Number,4
2022,Niks,Number,
2022,Norbert,Number,
2022,Obed,Number,
2022,Orlando,Number,
2022,Pearce,Number,
2022,Phelim,Number,
2022,Pijus,Number,
2022,Praise,Number,
2022,Pranav,Number,
2022,Quinn,Number,16
2022,Rafael,Number,14
2022,Raul,Number,5
2022,Rio,Number,15
2022,Rioghan,Number,
2022,Roberto,Number,
2022,Roberts,Number,
2022,Ronald,Number,
2022,Rui,Number,
2022,Salvador,Number,
2022,Samson,Number,
2022,Seth,Number,12
2022,Simeon,Number,
2022,Stanislav,Number,
2022,Taha,Number,
2022,Taidgh,Number,
2022,Tariq,Number,
2022,Viktor,Number,4
2022,Wilson,Number,
2022,Wyatt,Number,6
2022,Aarron,Number,
2022,Abdurahman,Number,
2022,Adams,Number,
2022,Alanas,Number,
2022,Alessandro,Number,3
2022,Alexis,Number,
2022,Alfred,Number,4
2022,Allen,Number,
2022,Amin,Number,
2022,Anas,Number,3
2022,Andrej,Number,
2022,Andrzej,Number,
2022,Angelo,Number,4
2022,Angus,Number,
2022,Aodan,Number,
2022,Arkadiusz,Number,
2022,Axel,Number,19
2022,Balazs,Number,
2022,Becali,Number,
2022,Beniamin,Number,
2022,Bilal,Number,
2022,Blaine,Number,
2022,Blazej,Number,
2022,Bo,Number,4
2022,Boluwatife,Number,
2022,Brad,Number,
2022,Brandyn,Number,
2022,Brayden,Number,7
2022,Bruno,Number,15
2022,Bryce,Number,
2022,Cael,Number,
2022,Cahir,Number,
2022,Caimin,Number,
2022,Chulainn,Number,6
2022,Cohen,Number,
2022,Collins,Number,
2022,Colman,Number,
2022,Culainn,Number,7
2022,Dale,Number,4
2022,Dallan,Number,
2022,Darcy,Number,
2022,Daven,Number,
2022,Davey,Number,
2022,Davitt,Number,
2022,Denzel,Number,3
2022,Destiny,Number,
2022,Devan,Number,
2022,Dillan,Number,
2022,Dmitrijs,Number,
2022,Don,Number,
2022,Donnachadh,Number,
2022,Donnagh,Number,
2022,Dovydas,Number,
2022,Eden,Number,13
2022,Edgaras,Number,
2022,Ellis,Number,10
2022,Emanuel,Number,7
2022,Emmett,Number,10
2022,Eoghain,Number,
2022,Ephraim,Number,
2022,Eriks,Number,
2022,Ernest,Number,
2022,Ernestas,Number,
2022,Evin,Number,
2022,Fearghal,Number,
2022,Francesco,Number,3
2022,Freddy,Number,6
2022,Garret,Number,
2022,Garry,Number,
2022,Garvan,Number,
2022,Geordan,Number,
2022,Gerald,Number,
2022,Gideon,Number,
2022,Giovanni,Number,4
2022,Grantas,Number,
2022,Guilherme,Number,
2022,Guy,Number,5
2022,Gvidas,Number,
2022,Habib,Number,
2022,Harley,Number,10
2022,Hasan,Number,
2022,Iarla,Number,44
2022,Ignas,Number,
2022,Isa,Number,3
2022,Isaiah,Number,4
2022,Jago,Number,
2022,Jaydon,Number,
2022,Jia,Number,
2022,Joao,Number,
2022,Johan,Number,5
2022,John Paul,Number,
2022,Jon,Number,
2022,Jose,Number,
2022,Juan,Number,
2022,Julius,Number,
2022,Kade,Number,11
2022,Kaelem,Number,
2022,Kailum,Number,
2022,Kajetan,Number,
2022,Kalen,Number,
2022,Kaylum,Number,4
2022,Keagan,Number,
2022,Kean,Number,
2022,Keanu,Number,
2022,Keelin,Number,
2022,Kehinde,Number,
2022,Kenan,Number,
2022,Kevinas,Number,3
2022,Khalid,Number,
2022,Khalil,Number,
2022,Kiernan,Number,
2022,King,Number,
2022,Kris,Number,
2022,Kurt,Number,
2022,Kurtis,Number,
2022,Kyron,Number,8
2022,Lachlan,Number,14
2022,Lincoln,Number,6
2022,Lochlainn,Number,6
2022,Loic,Number,
2022,Lorenzo,Number,13
2022,Lucca,Number,10
2022,Maitiu,Number,
2022,Maksims,Number,
2022,Maksym,Number,
2022,Malik,Number,6
2022,Manus,Number,3
2022,Matei,Number,15
2022,Mel,Number,
2022,Micah,Number,5
2022,Milosz,Number,
2022,Muiris,Number,
2022,Mustapha,Number,
2022,Nash,Number,
2022,Orin,Number,
2022,Paidi,Number,
2022,Paraic,Number,
2022,Paulius,Number,
2022,Pavel,Number,
2022,Precious,Number,
2022,Quin,Number,
2022,Ralph,Number,9
2022,Reese,Number,
2022,Rehan,Number,
2022,Remi,Number,6
2022,Rick,Number,
2022,Rion,Number,3
2022,Roger,Number,
2022,Rohan,Number,6
2022,Ronin,Number,
2022,Ruan,Number,
2022,Rudi,Number,
2022,Saad,Number,3
2022,Sammy,Number,
2022,Tadg,Number,
2022,Taidhg,Number,
2022,Tajus,Number,
2022,Theodor,Number,5
2022,Tiago,Number,4
2022,Timmy,Number,7
2022,Tommie,Number,13
2022,Torin,Number,9
2022,Tristian,Number,
2022,Tymon,Number,13
2022,Tymoteusz,Number,8
2022,Tyrone,Number,
2022,Vakaris,Number,
2022,Vladislav,Number,
2022,Walter,Number,5
2022,Wisdom,Number,
2022,Xander,Number,4
2022,Yusuf,Number,6
2022,Zane,Number,9
2022,Zayd,Number,3
2022,Ze,Number,
2022,Zi Hao,Number,
2022,Zihan,Number,
2022,Jun,Number,
2022,Abdelrahman,Number,
2022,Adem,Number,3
2022,Adrians,Number,
2022,Aidas,Number,
2022,Alastair,Number,
2022,Alec,Number,7
2022,Alejandro,Number,
2022,Aleksandr,Number,
2022,Alexandr,Number,
2022,Alistair,Number,
2022,Ameer,Number,
2022,Amos,Number,5
2022,Anand,Number,
2022,Andrius,Number,
2022,Aonghus,Number,
2022,Arian,Number,3
2022,Arman,Number,
2022,Arminas,Number,
2022,Aronas,Number,
2022,Asher,Number,19
2022,Avram,Number,3
2022,Barney,Number,5
2022,Barra,Number,18
2022,Bartholomew,Number,
2022,Basil,Number,
2022,Benedict,Number,4
2022,Bernie,Number,4
2022,Blaise,Number,3
2022,Blessing,Number,
2022,Bob,Number,
2022,Borys,Number,
2022,Brajan,Number,
2022,Brandan,Number,
2022,Brayan,Number,
2022,Cai,Number,3
2022,Caiden,Number,20
2022,Cailean,Number,
2022,Caine,Number,
2022,Calan,Number,
2022,Calem,Number,4
2022,Camden,Number,
2022,Camron,Number,
2022,Carter,Number,29
2022,Chad,Number,
2022,Cianan,Number,
2022,Ciarain,Number,
2022,Codey,Number,
2022,Codie,Number,
2022,Collin,Number,
2022,Connell,Number,8
2022,Cooper,Number,35
2022,Criostoir,Number,
2022,Culann,Number,8
2022,Cyprian,Number,
2022,Danann,Number,3
2022,Danial,Number,
2022,Danil,Number,
2022,Dante,Number,7
2022,Darra,Number,
2022,Darryl,Number,
2022,Dave,Number,
2022,Davis,Number,3
2022,Dawson,Number,14
2022,Dayle,Number,
2022,Dayne,Number,
2022,Deivid,Number,
2022,Deniz,Number,4
2022,Dexter,Number,4
2022,Domantas,Number,
2022,Drake,Number,
2022,Dylon,Number,
2022,Edan,Number,
2022,Edvardas,Number,
2022,Egor,Number,
2022,Eimantas,Number,
2022,Elisei,Number,4
2022,Elvin,Number,3
2022,Elvis,Number,3
2022,Enrique,Number,
2022,Erick,Number,3
2022,Erin,Number,
2022,Eunan,Number,
2022,Ezekiel,Number,10
2022,Fabio,Number,
2022,Faustas,Number,
2022,Favour,Number,
2022,Felipe,Number,
2022,Fiach,Number,12
2022,Finley,Number,34
2022,Finnian,Number,4
2022,Franklin,Number,3
2022,Garbhan,Number,
2022,Garrett,Number,
2022,Geoff,Number,
2022,Godwin,Number,
2022,Graeme,Number,
2022,Grant,Number,
2022,Hadi,Number,
2022,Hao,Number,
2022,Harris,Number,5
2022,Hunter,Number,53
2022,Ilya,Number,
2022,Ioan,Number,
2022,Issac,Number,
2022,Jakob,Number,
2022,Jamal,Number,3
2022,Janis,Number,
2022,Jasper,Number,12
2022,Jeaic,Number,
2022,Jean,Number,
2022,Jed,Number,
2022,Jeff,Number,
2022,Jessie,Number,
2022,Jethro,Number,
2022,Joris,Number,
2022,Josef,Number,
2022,Aaran,Number,
2022,Aarav,Number,
2022,Aaryan,Number,3
2022,Abdirahman,Number,
2022,Abdulrahman,Number,
2022,Abraham,Number,
2022,Adas,Number,
2022,Aden,Number,4
2022,Adomas,Number,
2022,Adrianas,Number,
2022,Aengus,Number,
2022,Ailbe,Number,3
2022,Aj,Number,22
2022,Aleksandrs,Number,
2022,Alessio,Number,4
2022,Alexey,Number,
2022,Andi,Number,
2022,Andres,Number,3
2022,Anish,Number,
2022,Aodh,Number,7
2022,Arjun,Number,
2022,Arlo,Number,75
2022,Armani,Number,
2022,Armin,Number,3
2022,Artem,Number,3
2022,Artyom,Number,
2022,Asa,Number,3
2022,Ashley,Number,
2022,Aston,Number,
2022,Ayan,Number,14
2022,Ayden,Number,
2022,Bence,Number,
2022,Bentley,Number,3
2022,Bobbie,Number,
2022,Bodhi,Number,28
2022,Boris,Number,
2022,Bowie,Number,4
2022,Bradan,Number,
2022,Brax,Number,
2022,Braxton,Number,6
2022,Brodie,Number,27
2022,Brogan,Number,4
2022,Bruce,Number,7
2022,Cailan,Number,
2022,Canice,Number,
2022,Caomhan,Number,
2022,Carson,Number,12
2022,Casper,Number,5
2022,Cassian,Number,
2022,Chase,Number,
2022,Che,Number,
2022,Coby,Number,9
2022,Colton,Number,6
2022,Cuinn,Number,
2022,Darach,Number,5
2022,Davi,Number,
2022,Davy,Number,
2022,Denas,Number,3
2022,Domas,Number,3
2022,Dorian,Number,
2022,Douglas,Number,7
2022,Eason,Number,
2022,Edmond,Number,4
2022,Eduardo,Number,
2022,Edvinas,Number,
2022,Eibhear,Number,
2022,Ely,Number,
2022,Enzo,Number,12
2022,Etienne,Number,
2022,Evanas,Number,
2022,Ezra,Number,32
2022,Faolan,Number,
2022,Feliks,Number,
2022,Fletcher,Number,7
2022,Francie,Number,
2022,Franek,Number,
2022,Geoffrey,Number,3
2022,Giacomo,Number,
2022,Grzegorz,Number,
2022,Gustas,Number,
2022,Hari,Number,
2022,Haris,Number,4
2022,Harold,Number,
2022,Heath,Number,
2022,Hector,Number,
2022,Hudson,Number,23
2022,Hughie,Number,10
2022,Hussein,Number,
2022,Iarlaith,Number,50
2022,Immanuel,Number,
2022,Iollan,Number,
2022,Jace,Number,13
2022,Jai,Number,
2022,Jaxon,Number,61
2022,Jaxson,Number,22
2022,Jaydan,Number,
2022,Jensen,Number,
2022,Jenson,Number,3
2022,Jer,Number,
2022,Jermaine,Number,
2022,Jokubas,Number,
2022,Juliusz,Number,
2022,Kacey,Number,
2022,Kael,Number,
2022,Kaiden,Number,13
2022,Kain,Number,
2022,Karim,Number,6
2022,Kasey,Number,
2022,Kasper,Number,
2022,Kayne,Number,
2022,Keilan,Number,
2022,Kellan,Number,
2022,Kirill,Number,
2022,Koby,Number,8
2022,Kody,Number,10
2022,Konstantin,Number,
2022,Korey,Number,
2022,Kristupas,Number,
2022,Ksawery,Number,
2022,Kye,Number,
2022,Layton,Number,3
2022,Leeroy,Number,
2022,Levente,Number,
2022,Leyton,Number,
2022,Lochlan,Number,12
2022,Lucian,Number,3
2022,Macdara,Number,12
2022,Maddox,Number,
2022,Maison,Number,5
2022,Malcolm,Number,5
2022,Mannix,Number,4
2022,Manuel,Number,4
2022,Markas,Number,8
2022,Mate,Number,
2022,Matej,Number,3
2022,Mateo,Number,29
2022,Matiss,Number,
2022,Matthias,Number,5
2022,Matus,Number,
2022,Maxime,Number,
2022,Maximillian,Number,
2022,Mayson,Number,3
2022,Mckenzie,Number,
2022,Mihail,Number,
2022,Mikhail,Number,
2022,Miles,Number,20
2022,Miley,Number,7
2022,Moise,Number,
2022,Moses,Number,
2022,Mylo,Number,16
2022,Neitas,Number,
2022,Nelson,Number,
2022,Nikolas,Number,10
2022,Noe,Number,3
2022,Nolan,Number,
2022,Oliwer,Number,
2022,Olly,Number,9
2022,Omar,Number,21
2022,Omer,Number,
2022,Oskaras,Number,
2022,Parker,Number,22
2022,Pat,Number,5
2022,Patrik,Number,
2022,Paudi,Number,
2022,Paudie,Number,20
2022,Phoenix,Number,12
2022,Radoslaw,Number,
2022,Rafal,Number,
2022,Rares,Number,
2022,Ray,Number,5
2022,Reagan,Number,4
2022,Rex,Number,
2022,Ricco,Number,
2022,Richie,Number,
2022,Rionn,Number,
2022,Rodrigo,Number,
2022,Rogan,Number,3
2022,Rojus,Number,
2022,Romeo,Number,9
2022,Rua,Number,18
2022,Ruari,Number,
2022,Rueben,Number,4
2022,Rufus,Number,
2022,Rupert,Number,
2022,Rylan,Number,
2022,Rylee,Number,
2022,Ryley,Number,
2022,Safwan,Number,
2022,Samir,Number,
2022,Seanie,Number,4
2022,Sebastien,Number,
2022,Seimi,Number,
2022,Sonnie,Number,7
2022,Sorin,Number,
2022,Spencer,Number,4
2022,Stanley,Number,
2022,Steve,Number,7
2022,Sultan,Number,4
2022,Sylwester,Number,
2022,Tarik,Number,
2022,Teddy,Number,91
2022,Teo,Number,9
2022,Thaddeus,Number,
2022,Tighe,Number,
2022,Tj,Number,9
2022,Tobiasz,Number,
2022,Tomas Og,Number,
2022,Tommaso,Number,
2022,Tommy Lee,Number,3
2022,Tommy-Lee,Number,3
2022,Umar,Number,
2022,Yannis,Number,
2022,Youcef,Number,
2022,Younes,Number,
2022,Yousef,Number,3
2022,Youssef,Number,5
2022,Zaid,Number,3
2022,Zain,Number,4
2022,Zakaria,Number,
2022,Zayn,Number,18
2022,A.J.,Number,
2022,Aayan,Number,5
2022,Abdallah,Number,
2022,Abdel,Number,
2022,Abhinav,Number,
2022,Abiel,Number,
2022,Abiola,Number,
2022,Adamas,Number,
2022,Adedamola,Number,
2022,Adeola,Number,
2022,Adeoluwa,Number,
2022,Adeshola,Number,
2022,Adnan,Number,
2022,Adrijus,Number,
2022,Ahad,Number,4
2022,Akeem,Number,
2022,Al,Number,
2022,Alain,Number,
2022,Alberto,Number,
2022,Albin,Number,
2022,Aleksandar,Number,
2022,Alekss,Number,
2022,Alen,Number,
2022,Alif,Number,
2022,Alin,Number,
2022,Aloysius,Number,
2022,Alphonsus,Number,
2022,Alwin,Number,
2022,Aman,Number,
2022,Amar,Number,
2022,Ambrose,Number,
2022,Ameen,Number,
2022,Amine,Number,
2022,Amr,Number,
2022,Anderson,Number,
2022,Andrea,Number,
2022,Andrejs,Number,
2022,Andrey,Number,3
2022,Andris,Number,
2022,Anes,Number,
2022,Angel,Number,
2022,Antoin,Number,
2022,Antony,Number,3
2022,Anuar,Number,
2022,Arav,Number,
2022,Arda,Number,
2022,Arif,Number,
2022,Arijus,Number,
2022,Arnav,Number,
2022,Arnold,Number,
2022,Artiom,Number,
2022,Artis,Number,
2022,Artjom,Number,
2022,Arun,Number,
2022,Ata,Number,
2022,Aubrey,Number,
2022,Augustas,Number,
2022,Augustine,Number,
2022,Auryn,Number,
2022,Austen,Number,
2022,Aydin,Number,
2022,Ayman,Number,7
2022,Ayobami,Number,
2022,Ayomide,Number,
2022,Ayomikun,Number,
2022,Ayoola,Number,
2022,Ayooluwa,Number,
2022,Ayrton,Number,
2022,Azlan,Number,6
2022,Baby,Number,
2022,Barnabas,Number,
2022,Basit,Number,
2022,Bastian,Number,
2022,Beni,Number,
2022,Benjamen,Number,
2022,Benny,Number,9
2022,Bobbi,Number,
2022,Bogdan,Number,7
2022,Braden,Number,
2022,Brain,Number,
2022,Breen,Number,
2022,Brien,Number,
2022,Bronson,Number,
2022,Bryn,Number,
2022,Byran,Number,
2022,Cadan,Number,
2022,Caeden,Number,
2022,Caelen,Number,
2022,Caelin,Number,
2022,Caelum,Number,3
2022,Cahal,Number,
2022,Cailim,Number,
2022,Cairan,Number,
2022,Callam,Number,
2022,Camillus,Number,
2022,Caoimhghin,Number,
2022,Caolin,Number,
2022,Carlo,Number,
2022,Carraig,Number,
2022,Carthach,Number,
2022,Catalin,Number,
2022,Cathair,Number,
2022,Cathan,Number,
2022,Caylem,Number,
2022,Cecil,Number,
2022,Ceilim,Number,
2022,Ceilum,Number,
2022,Cein,Number,
2022,Cezary,Number,
2022,Chen,Number,
2022,Chesney,Number,
2022,Chidera,Number,
2022,Chidozie,Number,
2022,Chidubem,Number,
2022,Christiano,Number,
2022,Christophe,Number,
2022,Chukwuebuka,Number,
2022,Chukwuemeka,Number,
2022,Cialan,Number,
2022,Cieran,Number,
2022,Cilian,Number,
2022,Cillin,Number,
2022,Clement,Number,
2022,Clifford,Number,
2022,Clive,Number,
2022,Coady,Number,
2022,Coilin,Number,
2022,Coleman,Number,
2022,Colmcille,Number,
2022,Columba,Number,
2022,Conail,Number,
2022,Conaill,Number,4
2022,Conaire,Number,
2022,Conleth,Number,
2022,Connal,Number,
2022,Connall,Number,
2022,Connie,Number,3
2022,Constantin,Number,
2022,Coran,Number,
2022,Cori,Number,
2022,Corin,Number,
2022,Corrie,Number,
2022,Cosmin,Number,
2022,Cristiano,Number,
2022,Cruz,Number,14
2022,Cyril,Number,
2022,Daimhin,Number,
2022,Dakota,Number,
2022,Dalton,Number,
2022,Damilola,Number,
2022,Danas,Number,
2022,Danielis,Number,
